  1.9733333333333E+00 -8.0266666666667E+00 -1.7854971794848E+01 -9.8283051281813E+00
  1.9750000000000E+00 -8.0250000000000E+00 -1.7871985937228E+01 -9.8469859372275E+00
  1.9766666666667E+00 -8.0233333333333E+00 -1.7888997799662E+01 -9.8656644663289E+00
  1.9783333333333E+00 -8.0216666666667E+00 -1.7906007382532E+01 -9.8843407158654E+00
  1.9800000000000E+00 -8.0200000000000E+00 -1.7923014686217E+01 -9.9030146862169E+00
  1.9816666666667E+00 -8.0183333333333E+00 -1.7940019711097E+01 -9.9216863777633E+00
  1.9833333333333E+00 -8.0166666666667E+00 -1.7957022457551E+01 -9.9403557908842E+00
  1.9850000000000E+00 -8.0150000000000E+00 -1.7974022925960E+01 -9.9590229259595E+00
  1.9866666666667E+00 -8.0133333333333E+00 -1.7991021116702E+01 -9.9776877833688E+00
  1.9883333333333E+00 -8.0116666666667E+00 -1.8008017030158E+01 -9.9963503634916E+00
  1.9900000000000E+00 -8.0100000000000E+00 -1.8025010666707E+01 -1.0015010666707E+01
  1.9916666666667E+00 -8.0083333333333E+00 -1.8042002026729E+01 -1.0033668693396E+01
  1.9933333333333E+00 -8.0066666666667E+00 -1.8058991110603E+01 -1.0052324443936E+01
  1.9950000000000E+00 -8.0050000000000E+00 -1.8075977918708E+01 -1.0070977918708E+01
  1.9966666666667E+00 -8.0033333333333E+00 -1.8092962451423E+01 -1.0089629118090E+01
  1.9983333333333E+00 -8.0016666666667E+00 -1.8109944709128E+01 -1.0108278042461E+01
  2.0000000000000E+00 -8.0000000000000E+00 -1.8126924692202E+01 -1.0126924692202E+01
